vocab_03 見せる
vocab_01 見物
vocab_01 行く
vocab_02 行う
vocab_01 食べる
vocab_01 飲む
vocab_01 東
vocab_02 東口
vocab_01 西
vocab_02 西口
vocab_03 北西
vocab_01 南
vocab_02 南口
vocab_03 南東
vocab_04 東南アジア
vocab_01 北
vocab_02 東北
vocab_02 北海道
vocab_01 口
vocab_03 北口
vocab_02 人口
vocab_01 出る
vocab_02 出口
vocab_03 出す
vocab_01 右
vocab_02 左右
vocab_03 右手
vocab_01 左
vocab_02 左手
vocab_03 五分
vocab_04 十分
vocab_05 分ける
vocab_06 見分ける
vocab_01 先に
vocab_02 先月
vocab_03 先ず
vocab_04 先生
vocab_03 学生
vocab_01 生まれる
vocab_02 生まれ
vocab_03 一生
vocab_04 生える
vocab_05 生む
vocab_04 大学生
vocab_01 大きい
vocab_02 大人
vocab_05 大学
vocab_06 学ぶ
vocab_01 外国
vocab_02 外国人
vocab_03 外
vocab_01 中国
vocab_02 国
vocab_01 国会
vocab_01 東京
vocab_02 京子
vocab_03 上京する
vocab_01 子ども
vocab_02 女の子
vocab_03 男の子
vocab_02 小さい
vocab_01 小学校
vocab_07 小学生
vocab_02 会う
vocab_01 会社
vocab_02 本社
vocab_03 社会
vocab_04 入社
vocab_01 父
vocab_02 お父さん
vocab_02 父母
vocab_03 母
vocab_04 お母さん
vocab_01 母語
vocab_02 高い
vocab_03 高校
vocab_04 高校生
vocab_02 学校
vocab_03 中学校
vocab_01 毎日
vocab_04 毎年
vocab_02 日本語
vocab_01 文学
vocab_01 帰る
vocab_02 帰国
vocab_03 帰り
vocab_01 入る
vocab_02 入り口
vocab_03 入れる
vocab_01 会社員
vocab_02 会員
vocab_01 新しい
vocab_01 新聞
vocab_02 聞く
vocab_03 聞こえる
vocab_01 作る
vocab_02 作文
vocab_03 作者
vocab_01 仕事
vocab_02 仕える
vocab_01 事
vocab_02 火事
vocab_02 食事
vocab_01 電車
vocab_02 電気
vocab_01 車
vocab_02 車いす
vocab_01 休む
vocab_02 休み
vocab_03 休日
vocab_01 言う
vocab_03 言語学
vocab_01 読む
vocab_02 読書
vocab_01 思う
vocab_02 思い出す
vocab_01 次
vocab_02 次女
vocab_01 何
vocab_02 何時
vocab_03 何人
vocab_04 何か
vocab_01 午前
vocab_02 午後
vocab_03 午前中
vocab_01 ～の後
vocab_02 後で
vocab_03 後ろ
vocab_01 前
vocab_01 前売り
vocab_01 名前
vocab_02 地名
vocab_01 白い
vocab_02 白
vocab_01 白紙
vocab_01 雨
vocab_01 書く
vocab_01 友だち
vocab_02 友人
vocab_02 時間
vocab_03 二時間
vocab_04 間
vocab_05 人間
vocab_01 家
vocab_02 家
vocab_03 作家
vocab_01 話す
vocab_02 話し
vocab_03 電話
vocab_03 会話
vocab_01 少し
vocab_02 少ない
vocab_03 少女
vocab_04 少年
vocab_05 少々
vocab_01 古い
vocab_02 中古
vocab_03 古代
vocab_01 知る
vocab_02 知人
vocab_01 来る
vocab_02 来ます
vocab_03 来ない
vocab_04 来日
vocab_01 住む
vocab_01 お正月
vocab_02 正しい
vocab_04 正午
vocab_05 三年生
vocab_05 来年
vocab_05 今年
vocab_06 年
vocab_02 売る
vocab_01 買う
vocab_03 売買
vocab_01 町
vocab_02 北山町
vocab_03 町長
vocab_01 長い
vocab_02 長男
vocab_05 社長
vocab_03 道
vocab_04 書道
vocab_01 雪
vocab_02 新雪
vocab_03 雪だるま
vocab_01 立つ
vocab_08 国立大学
vocab_02 私立高校
vocab_07 自分
vocab_01 夜
vocab_02 夜中
vocab_03 今夜
vocab_04 夜明け
vocab_01 朝
vocab_06 今朝
vocab_03 朝食
vocab_02 毎朝
vocab_02 持つ
vocab_03 持ってくる
vocab_04 気持ち
vocab_02 手紙
vocab_01 歌手
vocab_02 手
vocab_03 手話
vocab_03 上手な
vocab_03 紙
vocab_01 好きな
vocab_02 大好きな
vocab_03 好み
vocab_02 好物
vocab_01 好意
vocab_01 近く
vocab_01 近所
vocab_02 中近東
vocab_01 明るい
vocab_02 明日
vocab_02 文明
vocab_01 病院
vocab_01 病気
vocab_01 急病
vocab_02 大学院
vocab_01 映画
vocab_02 映る
vocab_04 画家
vocab_02 歌う
vocab_03 歌
vocab_04 国歌
vocab_01 川口市
vocab_02 市長
vocab_02 いろいろな所
vocab_02 住所
vocab_01 勉強する
vocab_02 勉める
vocab_01 強い
vocab_01 有名な
vocab_02 有る
vocab_01 有料
vocab_01 旅行
vocab_02 一人旅
vocab_01 昔
vocab_02 昔話
vocab_03 大昔
vocab_04 昔々
vocab_05 人々
vocab_13 時々
vocab_01 色々な
vocab_01 神さま
vocab_02 神社
vocab_03 神道
vocab_01 早い
vocab_01 早起きする
vocab_03 早朝
vocab_02 起きる
vocab_03 起こす
vocab_04 起立する
vocab_01 牛
vocab_02 子牛
vocab_01 使う
vocab_02 大使
vocab_03 お使い
vocab_01 働く
vocab_04 連れて帰る
vocab_01 国連
vocab_02 連休
vocab_01 別れる
vocab_02 別に
vocab_01 特別な
vocab_03 別々に
vocab_01 一度
vocab_02 今度
vocab_03 三十度
vocab_01 赤
vocab_02 赤い
vocab_03 赤ちゃん
vocab_04 赤道
vocab_01 青
vocab_02 青い
vocab_03 青年
vocab_01 青空
vocab_02 色
vocab_03 特色
vocab_04 食べ物
vocab_02 飲み物
vocab_03 物
vocab_02 買い物
vocab_01 鳥
vocab_02 白鳥
vocab_02 料金
vocab_03 料理
vocab_02 特に
vocab_01 安い
vocab_01 ご飯
vocab_02 朝ご飯
vocab_01 肉
vocab_02 牛肉
vocab_01 悪い
vocab_02 気分が悪い
vocab_01 体
vocab_01 空港
vocab_02 空気
vocab_03 空
vocab_04 空く
vocab_05 空手
vocab_02 港
vocab_02 着く
vocab_03 着る
vocab_04 着物
vocab_01 同じ
vocab_14 同時
vocab_01 海
vocab_02 日本海
vocab_04 海外
vocab_01 昼
vocab_02 昼ご飯
vocab_03 昼休み
vocab_04 昼食
vocab_01 彼
vocab_02 彼女
vocab_03 彼ら
vocab_15 時代
vocab_04 電気代
vocab_07 九十年代
vocab_01 十代
vocab_02 代わりに
vocab_01 留学生
vocab_02 留学する
vocab_01 家族
vocab_01 父親
vocab_02 親切な
vocab_03 親友
vocab_03 親しい
vocab_04 母親
vocab_01 切る
vocab_02 切手
vocab_03 大切な
vocab_01 英語
vocab_02 英国
vocab_03 英会話
vocab_01 店
vocab_02 店員
vocab_04 売店
vocab_03 書店
vocab_01 去年
vocab_02 去る
vocab_02 急に
vocab_03 急ぐ
vocab_04 急行
vocab_05 特急
vocab_01 乗る
vocab_02 乗り物
vocab_03 乗車
vocab_01 本当に
vocab_16 当時
vocab_02 当たる
vocab_01 音楽
vocab_01 音
vocab_02 本音
vocab_02 楽しい
vocab_03 楽な
vocab_01 医者
vocab_02 医学
vocab_03 医院
vocab_01 学者
vocab_03 読者
vocab_01 死ぬ
vocab_02 死
vocab_03 死者
vocab_01 意味
vocab_01 注意する
vocab_02 意見
vocab_02 味
vocab_02 注文する
vocab_03 注ぐ
vocab_01 夏
vocab_02 夏休み
vocab_01 魚
vocab_02 金魚
vocab_03 人魚
vocab_01 お寺
vocab_02 東寺
vocab_04 寺院
vocab_01 広い
vocab_01 広場
vocab_01 自転車
vocab_02 転ぶ
vocab_01 借りる
vocab_02 借地
vocab_03 借金
vocab_04 借家
vocab_01 走る
vocab_02 走り書き
vocab_01 建物
vocab_02 建てる
vocab_03 建つ
vocab_04 建国
vocab_02 地下
vocab_02 場所
vocab_01 足
vocab_02 足りる
vocab_03 一足
vocab_01 通る
vocab_02 通う
vocab_03 通学
vocab_01 子供
vocab_02 供える
vocab_01 世話
vocab_02 世代
vocab_03 三世
vocab_04 世の中
vocab_01 世界
vocab_01 全部
vocab_02 安全
vocab_02 全国
vocab_03 全く
vocab_04 全て
vocab_01 部屋
vocab_01 テニス部
vocab_02 部長
vocab_01 始まる
vocab_02 始める
vocab_03 始発
vocab_04 開始
vocab_01 毎週
vocab_02 先週
vocab_06 一週間
vocab_05 〜以外
vocab_01 〜以上
vocab_02 〜以下
vocab_02 以前
vocab_01 考える
vocab_02 考え
vocab_03 考古学
vocab_01 開ける
vocab_02 開く
vocab_03 開く
vocab_04 開店
vocab_02 本屋
vocab_04 魚屋
vocab_03 屋上
vocab_03 味方
vocab_04 読み方
vocab_01 運動
vocab_02 運転
vocab_03 運がいい
vocab_04 運ぶ
vocab_01 動く
vocab_02 自動車
vocab_03 動物
vocab_01 教える
vocab_02 教室
vocab_03 教会
vocab_04 キリスト教
vocab_01 地下室
vocab_01 二十五歳
vocab_02 二十歳
vocab_01 習う
vocab_02 習字
vocab_01 主に
vocab_02 ご主人
vocab_03 主語
vocab_05 持ち主
vocab_01 結婚する
vocab_01 結ぶ
vocab_02 新婚
vocab_01 集める
vocab_03 特集
vocab_02 集中する
vocab_01 発表する
vocab_03 発音
vocab_01 出発
vocab_02 発明
vocab_02 表紙
vocab_03 表す
vocab_04 表
vocab_01 作品
vocab_02 上品な
vocab_03 手品
vocab_04 品物
vocab_03 文字
vocab_05 赤字
vocab_03 名字
vocab_04 大文字
vocab_04 活動
vocab_01 生活
vocab_03 活発な
vocab_02 活気
vocab_01 写真
vocab_02 写す
vocab_03 写生
vocab_01 真ん中
vocab_02 ～の真上
vocab_03 真夜中
vocab_01 歩く
vocab_02 歩道
vocab_03 一歩
vocab_01 分野
vocab_02 小野さん
vocab_03 長野
vocab_01 目的
vocab_01 目
vocab_03 目上の人
vocab_06 社会的
vocab_02 的
vocab_03 力仕事
vocab_01 洋服
vocab_01 東洋
vocab_02 洋食
vocab_04 大西洋
vocab_02 服
vocab_01 食堂
vocab_02 堂々とした
vocab_01 授業
vocab_02 教授
vocab_03 授かる
vocab_01 サービス業
vocab_01 入試
vocab_02 試みる
vocab_01 試験
vocab_01 貸す
vocab_02 貸し出し
vocab_01 図書館
vocab_02 地図
vocab_03 図
vocab_04 図る
vocab_03 映画館
vocab_03 旅館
vocab_04 大使館
vocab_01 終わる
vocab_02 終わり
vocab_01 宿題
vocab_01 下宿
vocab_02 宿
vocab_02 話題
vocab_03 題
vocab_01 春
vocab_02 春分
vocab_03 青春
vocab_01 秋
vocab_02 秋分
vocab_01 冬
vocab_02 冬休み
vocab_03 春夏秋冬
vocab_01 花
vocab_02 花見
vocab_03 花火
vocab_04 生け花
vocab_01 ～様
vocab_02 様子
vocab_03 不安な
vocab_01 水不足
vocab_01 姉
vocab_02 お姉さん
vocab_01 兄
vocab_02 お兄さん
vocab_01 漢字
vocab_01 卒業する
vocab_02 大卒
vocab_01 工学
vocab_02 工事
vocab_03 工場
vocab_03 大工
vocab_01 研究
vocab_02 研究者
vocab_01 研ぐ
vocab_03 究める
vocab_01 質問
vocab_01 質がいい
vocab_02 質屋
vocab_04 問題
vocab_02 問う
vocab_01 多い
vocab_02 多分
vocab_03 ～の多く
vocab_01 皿
vocab_04 紙皿
vocab_01 声
vocab_02 音声学
vocab_01 お茶
vocab_02 茶店
vocab_03 茶色
vocab_01 止まる
vocab_02 中止する
vocab_01 一枚
vocab_01 三両
vocab_05 両親
vocab_02 両手
vocab_03 両方
vocab_01 無理な
vocab_04 無料
vocab_01 無い
vocab_01 払う
vocab_01 心
vocab_04 安心な
vocab_01 笑う
vocab_01 絶対に
vocab_02 絶える
vocab_03 気絶する
vocab_01 日本対中国
vocab_02 一対
vocab_01 痛い
vocab_02 痛み止め
vocab_03 最悪
vocab_01 最近
vocab_02 最高
vocab_02 最新
vocab_03 最後に
vocab_04 最も
vocab_01 続ける
vocab_02 手続き
vocab_03 連続ドラマ
vocab_01 信じる
vocab_01 自信
vocab_01 経験
vocab_02 神経質
vocab_01 二台
vocab_02 台所
vocab_03 台風
vocab_01 風
vocab_01 犬
vocab_02 子犬
vocab_01 重い
vocab_02 重ねる
vocab_03 体重
vocab_01 初めは
vocab_02 初めて
vocab_03 最初
vocab_04 初雪
vocab_01 若い
vocab_02 若者
vocab_03 若々しい
vocab_01 送る
vocab_02 送金
vocab_05 送料
vocab_03 回送電車
vocab_01 幸せな
vocab_02 幸運
vocab_03 不幸
vocab_04 幸い
vocab_01 時計
vocab_02 計画
vocab_03 計る
vocab_01 遅れる
vocab_02 乗り遅れる
vocab_03 遅い
vocab_01 心配する
vocab_02 配る
vocab_01 弟
vocab_03 兄弟
vocab_02 弟子
vocab_01 妹
vocab_02 姉妹
vocab_03 姉妹校
vocab_01 日記
vocab_02 記入する
vocab_03 記事
vocab_01 銀行
vocab_02 銀メダル
vocab_02 銀世界
vocab_01 一回
vocab_04 回送バス
vocab_03 最終回
vocab_02 回す
vocab_01 夕方
vocab_05 夕食
vocab_02 夕日
vocab_01 黒木さん
vocab_02 黒い
vocab_04 白黒写真
vocab_03 用事
vocab_03 用意する
vocab_03 子供用
vocab_03 留守
vocab_01 お守り
vocab_03 週末
vocab_01 月末
vocab_02 年末
vocab_03 末
vocab_01 待つ
vocab_01 残業
vocab_02 残す
vocab_03 心残り
vocab_04 残高
vocab_04 留守番電話
vocab_01 一番
vocab_01 駅
vocab_02 東京駅
vocab_03 駅員
vocab_04 駅前
vocab_01 説明する
vocab_02 小説
vocab_03 小説家
vocab_04 説教する
vocab_01 案内する
vocab_03 案内所
vocab_01 案
vocab_05 家内
vocab_02 国内
vocab_01 忘れる
vocab_02 忘れ物
vocab_03 忘年会
vocab_01 顔
vocab_04 顔色
vocab_02 笑顔
vocab_01 表情
vocab_02 友情
vocab_03 情け
vocab_01 怒る
vocab_02 怒り
vocab_01 変な
vocab_02 大変な
vocab_03 変化
vocab_04 変人
vocab_05 変える
vocab_01 相手
vocab_01 横
vocab_02 横書き
vocab_01 比べる
vocab_03 対比
vocab_01 文化
vocab_02 化学
vocab_02 同化
vocab_03 お化け
vocab_01 違う
vocab_02 間違える
vocab_01 悲しい
vocab_02 悲しむ
vocab_01 調べる
vocab_02 調子
vocab_02 強調する
vocab_01 調査
vocab_01 結果
vocab_05 使い果たす
vocab_02 果物
vocab_04 感情
vocab_05 感動する
vocab_01 感じる
vocab_01 答える
vocab_02 答え
vocab_03 回答
vocab_04 答案
kklc_0001 日 kanji,0001
kklc_0002 一 kanji,0002
kklc_0003 二 kanji,0003
kklc_0004 三 kanji,0004
kklc_0005 十 kanji,0005
kklc_0006 四 kanji,0006
kklc_0007 五 kanji,0007
kklc_0008 六 kanji,0008
kklc_0009 七 kanji,0009
kklc_0010 八 kanji,0010
kklc_0011 九 kanji,0011
kklc_0012 丸 kanji,0012
kklc_0013 円 kanji,0013
kklc_0014 〇 kanji,0014
kklc_0015 人 kanji,0015
kklc_0016 百 kanji,0016
kklc_0017 千 kanji,0017
kklc_0018 万 kanji,0018
kklc_0019 口 kanji,0019
kklc_0020 田 kanji,0020
kklc_0021 目 kanji,0021
kklc_0022 川 kanji,0022
kklc_0023 月 kanji,0023
kklc_0024 明 kanji,0024
kklc_0025 曜 kanji,0025
kklc_0026 火 kanji,0026
kklc_0027 水 kanji,0027
kklc_0028 木 kanji,0028
kklc_0029 金 kanji,0029
kklc_0030 土 kanji,0030
kklc_0031 本 kanji,0031
kklc_0032 東 kanji,0032
kklc_0033 大 kanji,0033
kklc_0034 小 kanji,0034
kklc_0035 中 kanji,0035
kklc_0036 生 kanji,0036
kklc_0037 山 kanji,0037
kklc_0038 出 kanji,0038
kklc_0039 入 kanji,0039
kklc_0040 下 kanji,0040
kklc_0041 上 kanji,0041
kklc_0042 止 kanji,0042
kklc_0043 正 kanji,0043
kklc_0044 足 kanji,0044
kklc_0045 定 kanji,0045
kklc_0046 手 kanji,0046
kklc_0047 用 kanji,0047
kklc_0048 無 kanji,0048
kklc_0049 不 kanji,0049
kklc_0050 回 kanji,0050
kklc_0051 言 kanji,0051
kklc_0052 舌 kanji,0052
kklc_0053 話 kanji,0053
kklc_0054 活 kanji,0054
kklc_0055 行 kanji,0055
kklc_0056 心 kanji,0056
kklc_0057 耳 kanji,0057
kklc_0058 又 kanji,0058
kklc_0059 取 kanji,0059
kklc_0060 身 kanji,0060
kklc_0061 休 kanji,0061
kklc_0062 体 kanji,0062
kklc_0063 信 kanji,0063
kklc_0064 付 kanji,0064
kklc_0065 受 kanji,0065
kklc_0066 以 kanji,0066
kklc_0067 立 kanji,0067
kklc_0068 部 kanji,0068
kklc_0069 倍 kanji,0069
kklc_0070 成 kanji,0070
kklc_0071 代 kanji,0071
kklc_0072 王 kanji,0072
kklc_0073 玉 kanji,0073
kklc_0074 宝 kanji,0074
kklc_0075 国 kanji,0075
kklc_0076 白 kanji,0076
kklc_0077 皇 kanji,0077
kklc_0078 全 kanji,0078
kklc_0079 書 kanji,0079
kklc_0080 事 kanji,0080
kklc_0081 自 kanji,0081
kklc_0082 貝 kanji,0082
kklc_0083 見 kanji,0083
kklc_0084 力 kanji,0084
kklc_0085 刀 kanji,0085
kklc_0086 切 kanji,0086
kklc_0087 刃 kanji,0087
kklc_0088 分 kanji,0088
kklc_0089 公 kanji,0089
kklc_0090 別 kanji,0090
kklc_0091 長 kanji,0091
kklc_0092 男 kanji,0092
kklc_0093 女 kanji,0093
kklc_0094 子 kanji,0094
kklc_0095 好 kanji,0095
kklc_0096 安 kanji,0096
kklc_0097 案 kanji,0097
kklc_0098 字 kanji,0098
kklc_0099 学 kanji,0099
kklc_0100 父 kanji,0100
kklc_0101 文 kanji,0101
kklc_0102 交 kanji,0102
kklc_0103 校 kanji,0103
kklc_0104 母 kanji,0104
kklc_0105 毎 kanji,0105
kklc_0106 海 kanji,0106
kklc_0107 者 kanji,0107
kklc_0108 工 kanji,0108
kklc_0109 式 kanji,0109
kklc_0110 弐 kanji,0110
kklc_0111 武 kanji,0111
kklc_0112 糸 kanji,0112
kklc_0113 前 kanji,0113
kklc_0114 後 kanji,0114
kklc_0115 午 kanji,0115
kklc_0116 牛 kanji,0116
kklc_0117 年 kanji,0117
kklc_0118 件 kanji,0118
kklc_0119 条 kanji,0119
kklc_0120 化 kanji,0120
kklc_0121 花 kanji,0121
kklc_0122 北 kanji,0122
kklc_0123 比 kanji,0123
kklc_0124 背 kanji,0124
kklc_0125 車 kanji,0125
kklc_0126 気 kanji,0126
kklc_0127 汽 kanji,0127
kklc_0128 性 kanji,0128
kklc_0129 畑 kanji,0129
kklc_0130 青 kanji,0130
kklc_0131 麦 kanji,0131
kklc_0132 素 kanji,0132
kklc_0133 毒 kanji,0133
kklc_0134 先 kanji,0134
kklc_0135 洗 kanji,0135
kklc_0136 元 kanji,0136
kklc_0137 光 kanji,0137
kklc_0138 去 kanji,0138
kklc_0139 法 kanji,0139
kklc_0140 走 kanji,0140
kklc_0141 当 kanji,0141
kklc_0142 思 kanji,0142
kklc_0143 早 kanji,0143
kklc_0144 草 kanji,0144
kklc_0145 朝 kanji,0145
kklc_0146 潮 kanji,0146
kklc_0147 形 kanji,0147
kklc_0148 発 kanji,0148
kklc_0149 廃 kanji,0149
kklc_0150 音 kanji,0150
kklc_0151 意 kanji,0151
kklc_0152 作 kanji,0152
kklc_0153 昨 kanji,0153
kklc_0154 雨 kanji,0154
kklc_0155 電 kanji,0155
kklc_0156 頁 kanji,0156
kklc_0157 首 kanji,0157
kklc_0158 道 kanji,0158
kklc_0159 通 kanji,0159
kklc_0160 乳 kanji,0160
kklc_0161 豆 kanji,0161
kklc_0162 頭 kanji,0162
kklc_0163 予 kanji,0163
kklc_0164 矛 kanji,0164
kklc_0165 預 kanji,0165
kklc_0166 句 kanji,0166
kklc_0167 旬 kanji,0167
kklc_0168 勺 kanji,0168
kklc_0169 的 kanji,0169
kklc_0170 約 kanji,0170
kklc_0171 勿 kanji,0171
kklc_0172 物 kanji,0172
kklc_0173 方 kanji,0173
kklc_0174 防 kanji,0174
kklc_0175 面 kanji,0175
kklc_0176 画 kanji,0176
kklc_0177 両 kanji,0177
kklc_0178 岡 kanji,0178
kklc_0179 満 kanji,0179
kklc_0180 顔 kanji,0180
kklc_0181 産 kanji,0181
kklc_0182 同 kanji,0182
kklc_0183 向 kanji,0183
kklc_0184 尚 kanji,0184
kklc_0185 高 kanji,0185
kklc_0186 圧 kanji,0186
kklc_0187 地 kanji,0187
kklc_0188 池 kanji,0188
kklc_0189 他 kanji,0189
kklc_0190 集 kanji,0190
kklc_0191 進 kanji,0191
kklc_0192 込 kanji,0192
kklc_0193 斤 kanji,0193
kklc_0194 近 kanji,0194
kklc_0195 辺 kanji,0195
kklc_0196 最 kanji,0196
kklc_0197 皿 kanji,0197
kklc_0198 血 kanji,0198
kklc_0199 温 kanji,0199
kklc_0200 湿 kanji,0200
kklc_0201 爪 kanji,0201
kklc_0202 瓜 kanji,0202
kklc_0203 巾 kanji,0203
kklc_0204 布 kanji,0204
kklc_0205 市 kanji,0205
kklc_0206 吊 kanji,0206
kklc_0207 泉 kanji,0207
kklc_0208 原 kanji,0208
kklc_0209 源 kanji,0209
kklc_0210 線 kanji,0210
kklc_0211 綿 kanji,0211
kklc_0212 絹 kanji,0212
kklc_0213 錦 kanji,0213
kklc_0214 願 kanji,0214
kklc_0215 内 kanji,0215
kklc_0216 肉 kanji,0216
kklc_0217 猪 kanji,0217
kklc_0218 豚 kanji,0218
kklc_0219 家 kanji,0219
kklc_0220 吾 kanji,0220
kklc_0221 我 kanji,0221
kklc_0222 語 kanji,0222
kklc_0223 伝 kanji,0223
kklc_0224 転 kanji,0224
kklc_0225 芸 kanji,0225
kklc_0226 会 kanji,0226
kklc_0227 合 kanji,0227
kklc_0228 今 kanji,0228
kklc_0229 令 kanji,0229
kklc_0230 念 kanji,0230
kklc_0231 印 kanji,0231
kklc_0232 命 kanji,0232
kklc_0233 亡 kanji,0233
kklc_0234 米 kanji,0234
kklc_0235 粒 kanji,0235
kklc_0236 和 kanji,0236
kklc_0237 私 kanji,0237
kklc_0238 広 kanji,0238
kklc_0239 細 kanji,0239
kklc_0240 林 kanji,0240
kklc_0241 森 kanji,0241
kklc_0242 松 kanji,0242
kklc_0243 竹 kanji,0243
kklc_0244 都 kanji,0244
kklc_0245 京 kanji,0245
kklc_0246 政 kanji,0246
kklc_0247 府 kanji,0247
kklc_0248 戸 kanji,0248
kklc_0249 所 kanji,0249
kklc_0250 至 kanji,0250
kklc_0251 致 kanji,0251
kklc_0252 屋 kanji,0252
kklc_0253 室 kanji,0253
kklc_0254 古 kanji,0254
kklc_0255 居 kanji,0255
kklc_0256 局 kanji,0256
kklc_0257 故 kanji,0257
kklc_0258 胡 kanji,0258
kklc_0259 湖 kanji,0259
kklc_0260 固 kanji,0260
kklc_0261 箇 kanji,0261
kklc_0262 個 kanji,0262
kklc_0263 且 kanji,0263
kklc_0264 組 kanji,0264
kklc_0265 夕 kanji,0265
kklc_0266 外 kanji,0266
kklc_0267 多 kanji,0267
kklc_0268 汐 kanji,0268
kklc_0269 名 kanji,0269
kklc_0270 天 kanji,0270
kklc_0271 未 kanji,0271
kklc_0272 末 kanji,0272
kklc_0273 味 kanji,0273
kklc_0274 来 kanji,0274
kklc_0275 新 kanji,0275
kklc_0276 親 kanji,0276
kklc_0277 欠 kanji,0277
kklc_0278 次 kanji,0278
kklc_0279 席 kanji,0279
kklc_0280 度 kanji,0280
kklc_0281 渡 kanji,0281
kklc_0282 限 kanji,0282
kklc_0283 銀 kanji,0283
kklc_0284 根 kanji,0284
kklc_0285 良 kanji,0285
kklc_0286 郎 kanji,0286
kklc_0287 廊 kanji,0287
kklc_0288 食 kanji,0288
kklc_0289 飲 kanji,0289
kklc_0290 官 kanji,0290
kklc_0291 館 kanji,0291
kklc_0292 宿 kanji,0292
kklc_0293 犬 kanji,0293
kklc_0294 太 kanji,0294
kklc_0295 器 kanji,0295
kklc_0296 凶 kanji,0296
kklc_0297 区 kanji,0297
kklc_0298 図 kanji,0298
kklc_0299 番 kanji,0299
kklc_0300 号 kanji,0300
kklc_0301 品 kanji,0301
kklc_0302 楽 kanji,0302
kklc_0303 薬 kanji,0303
kklc_0304 周 kanji,0304
kklc_0305 週 kanji,0305
kklc_0306 調 kanji,0306
kklc_0307 束 kanji,0307
kklc_0308 整 kanji,0308
kklc_0309 数 kanji,0309
kklc_0310 類 kanji,0310
kklc_0311 示 kanji,0311
kklc_0312 禁 kanji,0312
kklc_0313 礼 kanji,0313
kklc_0314 社 kanji,0314
kklc_0315 申 kanji,0315
kklc_0316 神 kanji,0316
kklc_0317 員 kanji,0317
kklc_0318 質 kanji,0318
kklc_0319 党 kanji,0319
kklc_0320 堂 kanji,0320
kklc_0321 常 kanji,0321
kklc_0322 賞 kanji,0322
kklc_0323 償 kanji,0323
kklc_0324 掌 kanji,0324
kklc_0325 覚 kanji,0325
kklc_0326 悟 kanji,0326
kklc_0327 感 kanji,0327
kklc_0328 央 kanji,0328
kklc_0329 映 kanji,0329
kklc_0330 決 kanji,0330
kklc_0331 快 kanji,0331
kklc_0332 英 kanji,0332
kklc_0333 並 kanji,0333
kklc_0334 平 kanji,0334
kklc_0335 半 kanji,0335
kklc_0336 馬 kanji,0336
kklc_0337 尺 kanji,0337
kklc_0338 尽 kanji,0338
kklc_0339 駅 kanji,0339
kklc_0340 鳥 kanji,0340
kklc_0341 島 kanji,0341
kklc_0342 角 kanji,0342
kklc_0343 虫 kanji,0343
kklc_0344 触 kanji,0344
kklc_0345 解 kanji,0345
kklc_0346 独 kanji,0346
kklc_0347 店 kanji,0347
kklc_0348 占 kanji,0348
kklc_0349 点 kanji,0349
kklc_0350 士 kanji,0350
kklc_0351 商 kanji,0351
kklc_0352 買 kanji,0352
kklc_0353 売 kanji,0353
